Respondent,Linux,Windows,Docker,Github,Slack,Jira,Overtime,EdLevel,JobSeek,DevOps,EdImpt,OpSys,OnboardGood,DevOpsImpt,OrgSize,UndergradMajor,PurchaseWhat,Learn,ConvertedComp,WorkWeekHrs,YearsCode
53787,0,1,0,0,0,0,3.0,1.0,2.0,0.0,4.0,3.0,2.0,4.0,5.0,3.0,0.0,2.0,-0.047168635534356934,-0.11091421545396787,0.0077341236214167
58210,0,1,0,0,0,0,1.0,7.0,2.0,3.0,0.0,3.0,3.0,5.0,8.0,2.0,3.0,3.0,-0.021727449091960283,-1.9926695457775545,0.9822142112574941
9143,1,1,0,1,1,1,1.0,1.0,2.0,0.0,2.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,-0.3718802015384472,0.18311005490909255,-0.38205791143301426
45885,1,1,0,1,0,1,4.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,7.0,1.0,3.0,-0.16889461949531895,-0.11091421545396787,1.4694542550755327
23611,0,0,0,1,0,0,2.0,9.0,2.0,0.0,0.0,2.0,1.0,4.0,4.0,3.0,2.0,0.0,-0.44371790935186445,-0.4049384858170283,-1.3565379990690918
52690,1,0,0,1,1,1,4.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,8.0,1.0,0.0,-0.18467200010518808,0.18311005490909255,-0.479505920196622
13746,0,1,0,0,0,0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,5.0,8.0,8.0,3.0,0.0,-0.07433447167481659,-0.11091421545396787,2.0541423076571794
65476,1,0,0,0,1,1,3.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,5.0,3.0,0.0,0.0,0.31330157539380726,-0.11091421545396787,2.7362783690024335
20489,1,1,0,1,1,0,1.0,3.0,2.0,0.0,4.0,3.0,2.0,4.0,0.0,2.0,1.0,0.0,-0.4247331449096478,0.18311005490909255,0.49497416743945544
56831,1,1,1,1,1,1,2.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.3032649208903904,1.0651828659982738,0.9822142112574941
9609,0,1,0,0,0,0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,4.0,11.0,0.0,2.0,0.06717251537205673,-2.227888962068003,-1.0641939727782685
3483,1,1,0,1,0,0,0.0,1.0,2.0,0.0,4.0,3.0,2.0,1.0,7.0,2.0,1.0,0.0,-0.2874821094864664,-0.11091421545396787,-0.6744019377238375
58129,0,1,0,1,1,0,4.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,3.0,-0.22796847766222647,-0.11091421545396787,1.9566942988935716
28983,0,0,1,1,1,1,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,5.0,1.0,2.0,2.0,-0.35060524968946694,0.477134325272153,0.0077341236214167
30446,0,0,0,1,1,0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,-0.4709694572980337,0.477134325272153,-1.4539860078326994
376,1,1,0,1,0,1,2.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,2.0,3.0,0.0,1.2782146443656224,1.0651828659982738,-0.38205791143301426
48198,1,1,0,0,0,0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,5.0,6.0,0.0,4.0,1.3032649208903904,1.0651828659982738,0.9822142112574941
28371,1,1,1,1,0,1,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.1130403471003827,1.6532314067243947,-0.869297955251053
40251,0,0,0,0,0,0,2.0,3.0,3.0,0.0,3.0,4.0,0.0,1.0,1.0,2.0,3.0,4.0,-0.3260644377294776,0.477134325272153,-0.38205791143301426
5633,0,1,0,1,0,0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,5.0,2.0,2.0,0.0,-0.323364115327169,0.18311005490909255,-1.1616419815418761
6404,0,1,0,1,0,1,4.0,1.0,1.0,2.0,1.0,3.0,0.0,5.0,7.0,7.0,1.0,3.0,-0.1857894577590654,-0.052109361381355794,0.3000781499122399
52405,0,1,0,0,1,1,2.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,6.0,1.0,3.0,-0.16829703999009138,-0.11091421545396787,-0.7718499464874452
12907,1,0,1,1,0,0,2.0,9.0,2.0,2.0,2.0,1.0,1.0,0.0,7.0,12.0,2.0,4.0,-0.1451228106519763,1.0651828659982738,1.1771102287847095
38507,0,0,0,0,0,0,5.0,1.0,3.0,3.0,2.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,-0.4743338459333632,-0.14031664249027392,-1.0641939727782685
40352,0,1,0,1,1,1,5.0,1.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,7.0,2.0,2.0,-0.25479146657984775,-0.3578946025589388,-0.9667459640146607
24191,1,0,0,0,1,0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,1.0,0.0,-0.21939329186670203,-0.11091421545396787,-1.0641939727782685
6903,0,0,0,0,0,0,5.0,7.0,0.0,0.0,4.0,2.0,3.0,1.0,5.0,2.0,2.0,0.0,-0.29739023401751186,0.19487102572361512,-0.869297955251053
65499,0,0,0,0,0,0,3.0,1.0,2.0,0.0,1.0,4.0,2.0,4.0,1.0,2.0,3.0,0.0,-0.379502143887295,-0.11091421545396787,-0.869297955251053
55058,1,1,0,0,0,0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,9.0,9.0,2.0,2.0,-0.46385617846905125,-1.9926695457775545,-1.3565379990690918
60960,0,1,0,1,0,0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0,-0.13423901341668523,0.7711585956352134,1.8592462901299638
38985,0,0,0,0,0,0,5.0,1.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,-0.4308851698428218,0.3595246171269288,-0.869297955251053
5463,1,1,0,1,0,0,1.0,3.0,1.0,0.0,4.0,3.0,1.0,1.0,6.0,2.0,3.0,2.0,-0.33766036389258,-0.4049384858170283,-1.1616419815418761
45295,1,1,1,1,0,0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,4.0,2.0,0.0,2.0,-0.4448233513320442,-0.11091421545396787,-1.1616419815418761
46996,1,0,0,1,1,0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,-0.34028699016287656,0.477134325272153,0.10518213238502444
4818,1,0,1,1,0,0,3.0,3.0,2.0,0.0,4.0,3.0,1.0,0.0,2.0,12.0,1.0,0.0,0.008904508387801937,0.18311005490909255,0.0077341236214167
15871,1,0,0,1,0,0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.9140852602740809,0.18311005490909255,0.0077341236214167
3118,0,1,0,0,0,0,1.0,3.0,0.0,0.0,4.0,3.0,0.0,4.0,7.0,2.0,2.0,2.0,-0.05517908466609392,-0.11091421545396787,1.9566942988935716
6461,1,1,1,0,1,1,4.0,1.0,2.0,0.0,4.0,1.0,1.0,4.0,9.0,2.0,2.0,3.0,-0.48764721239031006,-0.11091421545396787,-0.08971388514219104
17522,1,0,0,1,0,0,4.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,4.0,3.0,3.0,0.0,-0.0988232157154497,0.18311005490909255,1.9566942988935716
2508,0,1,0,1,0,1,1.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,8.0,2.0,3.0,0.05296197861235533,-0.11091421545396787,0.7873181937302787
16684,1,1,0,1,1,0,4.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,-0.43482631081563644,-0.11091421545396787,-0.6744019377238375
27772,1,1,1,1,0,1,4.0,5.0,2.0,2.0,4.0,3.0,0.0,4.0,2.0,2.0,1.0,3.0,-0.2591571613566444,-0.11091421545396787,0.0077341236214167
55336,0,0,0,1,0,0,4.0,1.0,2.0,1.0,4.0,3.0,0.0,1.0,4.0,2.0,0.0,0.0,-0.47995718122384257,-0.11091421545396787,-0.9667459640146607
42541,1,0,0,1,1,0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,10.0,1.0,3.0,1.1143464885675052,0.477134325272153,0.10518213238502444
17973,1,1,0,1,0,1,3.0,5.0,2.0,0.0,4.0,3.0,2.0,4.0,1.0,3.0,0.0,3.0,-0.027134502255882743,0.18311005490909255,2.2490383251843946
44390,1,1,1,0,0,0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,0.0,3.0,2.0,3.0,0.0,-0.3568686198655721,-0.11091421545396787,-0.9667459640146607
20382,1,1,0,1,1,1,2.0,9.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,0.0,-0.0770195742237748,4.593474110354999,0.3000781499122399
39367,0,0,0,0,1,0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,10.0,2.0,3.0,-0.30048707365184135,0.06550034676386837,-0.479505920196622
40580,0,0,0,0,0,0,2.0,1.0,3.0,2.0,3.0,4.0,0.0,0.0,2.0,8.0,3.0,4.0,-0.08684038485928433,0.477134325272153,2.151590316420787
62204,0,0,0,0,0,0,2.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,3.0,2.0,3.0,3.0,-0.4122488599378357,0.3595246171269288,0.0077341236214167
6777,1,1,1,1,0,0,2.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,7.0,2.0,2.0,2.0,-0.3743634407692857,-1.9338646917049425,0.10518213238502444
17704,0,0,0,1,1,1,0.0,4.0,0.0,2.0,5.0,4.0,2.0,0.0,0.0,12.0,2.0,0.0,1.1780904385782158,0.2654368506107494,-1.3565379990690918
5326,1,0,0,0,0,0,2.0,3.0,2.0,0.0,3.0,2.0,1.0,4.0,5.0,12.0,0.0,3.0,-0.4065926818059163,1.6532314067243947,-0.5769539289602298
26387,1,0,1,1,1,1,2.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,-0.26345076209125545,0.477134325272153,-0.38205791143301426
53708,0,1,0,0,0,0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,6.0,2.0,1.0,2.0,-0.26745598665712395,0.477134325272153,0.3975261586758477
31878,1,1,1,1,0,1,4.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,6.0,2.0,1.0,3.0,-0.23072247007371766,-0.11091421545396787,-0.479505920196622
57850,0,1,0,1,0,0,0.0,3.0,0.0,1.0,4.0,3.0,0.0,1.0,9.0,2.0,1.0,0.0,-0.19052683737557466,6.357619732533362,0.49497416743945544
25333,1,0,1,1,0,1,4.0,1.0,0.0,2.0,4.0,2.0,0.0,1.0,6.0,12.0,1.0,2.0,0.04094630491474986,-0.11091421545396787,-0.7718499464874452
17012,1,0,0,0,0,1,2.0,1.0,1.0,2.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.12423716663079844,0.477134325272153,-0.5769539289602298
41090,0,0,1,1,0,0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,11.0,2.0,0.0,-0.4653741585795154,0.18311005490909255,-0.9667459640146607
6694,1,1,0,1,0,1,4.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,6.0,3.0,3.0,3.0,-0.24598798298406882,-1.9926695457775545,-0.08971388514219104
44915,1,1,0,1,0,0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,8.0,2.0,0.0,-0.4202152515993482,-1.4046210050514338,-1.1616419815418761
35280,1,0,1,0,0,1,0.0,5.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,8.0,1.0,2.0,-0.3232207282877109,-0.16971906952657997,0.10518213238502444
30551,1,0,0,0,1,1,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,-0.22796847766222647,0.18311005490909255,0.3000781499122399
29509,1,1,1,1,0,1,0.0,1.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,-0.19658754318864685,-0.11091421545396787,0.3975261586758477
9506,0,1,0,0,0,0,4.0,1.0,2.0,0.0,2.0,3.0,1.0,4.0,1.0,5.0,2.0,0.0,-0.3427822450674126,-0.11091421545396787,-1.259089990305484
29050,1,0,1,1,0,1,2.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,7.0,0.0,0.0,0.0032170895042686796,0.477134325272153,0.49497416743945544
50228,1,1,1,1,0,1,4.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,-0.2843780604479183,-0.22852392359919205,-0.7718499464874452
28013,1,1,0,1,0,0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,7.0,2.0,1.0,0.0,-0.26345076209125545,0.18311005490909255,-0.38205791143301426
36503,1,1,1,1,1,1,0.0,6.0,0.0,1.0,4.0,2.0,2.0,0.0,4.0,12.0,3.0,0.0,0.22207617754684694,0.17134908409456995,-0.2846099026694065
49619,1,1,1,1,1,1,3.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,-0.007116389875672027,-0.11091421545396787,0.3000781499122399
12969,1,1,0,1,0,0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,8.0,7.0,3.0,0.0,-0.3453576044632661,-0.6989627561800887,-0.38205791143301426
59342,1,0,0,0,0,0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,-0.29174366842455046,-0.11091421545396787,-0.2846099026694065
20221,1,0,1,1,1,1,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,12.0,2.0,2.0,0.10094857413602572,-0.22852392359919205,-0.08971388514219104
42994,0,1,1,1,1,1,4.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,-0.43823876214575636,-0.11091421545396787,0.0077341236214167
6647,1,1,1,1,1,1,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,5.0,8.0,0.0,2.0,-0.44568847983827176,-0.11091421545396787,-0.5769539289602298
57669,1,1,1,1,1,0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,8.0,2.0,2.0,-0.27126896044383075,-0.11091421545396787,0.3975261586758477
24619,1,1,1,1,1,1,1.0,3.0,1.0,0.0,4.0,1.0,2.0,0.0,8.0,2.0,3.0,2.0,0.8501939179993467,-0.4049384858170283,0.49497416743945544
11696,0,0,0,1,1,0,4.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,8.0,1.0,3.0,0.0,-0.28065720682622647,0.18311005490909255,-1.0641939727782685
40413,1,0,1,1,1,1,1.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,8.0,1.0,0.0,0.21317096124709498,-0.22852392359919205,-0.479505920196622
62304,1,1,0,1,0,0,2.0,9.0,2.0,3.0,1.0,3.0,3.0,5.0,8.0,2.0,3.0,0.0,-0.07927531669927192,0.3595246171269288,0.9822142112574941
54010,1,1,1,1,1,1,2.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,6.0,2.0,1.0,3.0,-0.2063202388837073,-0.052109361381355794,0.0077341236214167
56795,1,0,1,1,1,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,2.0,0.0,-0.22796847766222647,0.18311005490909255,-0.08971388514219104
41345,0,1,0,1,1,1,2.0,0.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,-0.2616404005874829,-0.11091421545396787,0.3000781499122399
54259,1,1,1,1,0,0,4.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,0.0689828768758293,-0.11091421545396787,2.638830360238826
52431,1,1,0,0,1,1,4.0,3.0,2.0,0.0,3.0,3.0,1.0,2.0,8.0,6.0,3.0,2.0,-0.29549255861820334,-0.11091421545396787,3.0286223952932567
43772,0,0,0,0,0,0,5.0,1.0,3.0,3.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,0.22207617754684694,0.17134908409456995,-0.2846099026694065
4691,1,0,1,1,1,1,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.20737761816909656,-0.11091421545396787,-1.1616419815418761
33523,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,-0.20824274667532416,-0.11091421545396787,-1.1616419815418761
26872,0,0,0,1,1,1,5.0,7.0,0.0,1.0,2.0,1.0,0.0,5.0,3.0,4.0,3.0,3.0,-0.33766036389258,-0.4049384858170283,-1.1616419815418761
724,0,0,1,0,1,0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,3.0,7.5227057939570905,-0.11091421545396787,-1.1616419815418761
57158,0,1,0,0,0,0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,8.0,2.0,3.0,2.0,-0.3323406246241935,-1.2870112969062095,2.3464863339480027
41875,0,1,0,1,0,1,4.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,4.0,6.0,2.0,0.0,0.0008099495401817168,0.18311005490909255,1.2745582375483173
37759,1,1,0,1,0,0,2.0,1.0,2.0,0.0,4.0,3.0,1.0,5.0,5.0,7.0,1.0,2.0,-0.24329166580632616,0.06550034676386837,-1.259089990305484
29258,1,0,1,1,0,1,4.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,4.0,3.0,3.0,3.0,-0.0547865726586388,-0.5813530480348645,2.638830360238826
24574,1,1,1,1,1,1,0.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,-0.12727312685172676,-0.11091421545396787,-0.869297955251053
2176,1,1,1,1,1,1,3.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,7.0,2.0,1.0,0.0,-0.3035030077499403,-0.11091421545396787,-0.38205791143301426
50159,1,1,1,1,0,0,2.0,3.0,2.0,0.0,4.0,3.0,1.0,4.0,8.0,7.0,3.0,3.0,-0.48752705565333404,0.3595246171269288,1.2745582375483173
53244,1,0,0,0,1,1,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,2.0,1.0,3.0,-0.16967643933057647,0.477134325272153,-0.6744019377238375
54637,1,0,0,0,0,1,2.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,2.0,2.0,2.0,-0.1072470040223843,0.18311005490909255,0.0077341236214167
50293,0,0,0,1,0,0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,8.0,1.0,3.0,0.2695565126853916,-0.4049384858170283,0.0077341236214167
24389,1,0,1,1,1,1,4.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,-0.1032417794565158,-0.11091421545396787,0.3000781499122399
29315,1,0,1,0,1,1,2.0,3.0,1.0,0.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,2.0,-0.30044301618161684,0.477134325272153,-0.2846099026694065
77,1,1,1,1,1,0,2.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,-0.08607698905702978,1.0651828659982738,1.4694542550755327
26133,0,1,0,0,0,1,4.0,5.0,1.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,-0.1630237613266689,-0.11091421545396787,0.9822142112574941
5961,1,0,1,0,0,0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,8.0,3.0,3.0,3.0,-0.007116389875672027,0.477134325272153,0.6898701849666709
15915,1,1,0,1,0,0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,6.0,2.0,1.0,0.0,0.1407540979614531,-0.3461336317444162,-0.9667459640146607
36788,1,1,1,1,1,0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.08722088119304185,0.18311005490909255,-0.6744019377238375
34933,1,1,0,1,0,1,2.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,-0.27410706257120515,0.18311005490909255,-0.654912335971116
16403,1,1,0,1,1,1,1.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,11.0,0.0,3.0,0.1130403471003827,-0.3461336317444162,0.8847662024938864
43562,1,0,1,0,1,1,1.0,3.0,0.0,1.0,3.0,1.0,2.0,4.0,7.0,2.0,1.0,0.0,-0.3232207282877109,-0.11091421545396787,-0.08971388514219104
42614,0,0,0,0,0,0,5.0,1.0,3.0,3.0,1.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,-0.08481774645352075,-0.028587419752311043,0.10518213238502444
54203,1,0,1,1,0,0,1.0,3.0,2.0,2.0,4.0,1.0,0.0,4.0,2.0,2.0,1.0,3.0,-0.08988035030477852,-0.028587419752311043,0.6898701849666709
7448,0,1,0,0,1,1,4.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,-0.27992024550610667,-0.11091421545396787,0.49497416743945544
62267,0,0,0,0,0,0,4.0,3.0,3.0,2.0,5.0,4.0,0.0,1.0,0.0,6.0,3.0,4.0,1.2768120147226554,-0.651918872921999,-0.479505920196622
15948,1,0,1,1,1,1,2.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,-0.012383260179789092,1.3592071363613343,0.3975261586758477
57524,1,1,0,1,0,0,2.0,1.0,2.0,0.0,4.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.3963200818393768,-0.11091421545396787,-0.479505920196622
55787,1,1,0,1,0,0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,6.0,7.0,2.0,3.0,-0.3145614327763033,0.18311005490909255,0.49497416743945544
44433,0,0,0,0,0,0,5.0,1.0,3.0,3.0,1.0,4.0,3.0,5.0,2.0,5.0,3.0,4.0,-0.3638977889786713,-0.005065478123266294,-1.1616419815418761
20541,1,0,1,1,1,1,3.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,5.0,2.0,2.0,2.0,-0.2454072254220179,0.006695492691256291,-0.6744019377238375
15439,0,0,0,1,1,1,4.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.43593175279581614,0.477134325272153,-0.1871618939057988
2378,1,0,0,1,1,0,4.0,9.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,-0.2044674219995365,-0.11091421545396787,-0.6744019377238375
50089,1,0,1,1,1,0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,-0.0030711130641448508,-0.6989627561800887,0.3975261586758477
6994,1,0,0,1,0,0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0,-0.4508311881808469,0.18311005490909255,-0.5769539289602298
20480,0,1,0,1,1,0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,6.0,0.0,2.0,-0.42718434234395936,-1.9926695457775545,-1.1616419815418761
63300,0,1,0,0,0,1,4.0,1.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,-0.16732537251041166,0.24191490898170462,-0.869297955251053
7110,1,0,0,1,1,0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,4.0,3.0,3.0,1.0,4.0,-0.29886335561283833,-0.11091421545396787,-1.0641939727782685
4874,1,0,0,1,0,1,2.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,6.0,2.0,2.0,-0.45419157159161055,0.18311005490909255,-0.479505920196622
47733,0,0,0,1,1,1,0.0,5.0,1.0,1.0,4.0,3.0,0.0,5.0,9.0,10.0,1.0,4.0,-0.19736455675442535,0.12430520083648046,-0.479505920196622
19706,1,0,1,1,1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,4.0,5.0,2.0,3.0,2.0,-0.1565913706738841,-0.6989627561800887,0.0077341236214167
22819,0,1,0,0,0,1,2.0,1.0,2.0,1.0,3.0,3.0,0.0,1.0,5.0,6.0,1.0,3.0,-0.4640003665534225,-1.8750598376323304,0.0077341236214167
8805,0,0,0,1,0,0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,0.0,8.0,11.0,3.0,3.0,-0.43405730769898965,-0.11091421545396787,-0.869297955251053
17473,1,0,1,1,1,1,2.0,3.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,-0.27992024550610667,1.6532314067243947,0.3000781499122399
59504,1,1,1,1,0,0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.04743076348689095,-0.11091421545396787,0.9822142112574941
2531,0,1,0,1,0,0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,-0.3849852963179689,0.477134325272153,-0.479505920196622
17719,0,0,1,0,0,0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,-0.4106988380308446,-0.11091421545396787,-0.5769539289602298
21111,0,0,0,1,1,0,4.0,3.0,1.0,1.0,4.0,3.0,0.0,4.0,2.0,7.0,1.0,3.0,-0.007116389875672027,0.477134325272153,-0.479505920196622
54851,0,1,0,0,0,0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,8.0,2.0,3.0,2.0,-0.004483892295331603,0.0075911635620157245,-0.0006278410295010014
29080,1,1,0,1,0,0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0,2.0,3.0,-0.44544816636431966,0.477134325272153,1.1771102287847095
48232,1,0,1,1,1,1,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.1130403471003827,-0.11091421545396787,-0.7718499464874452
31576,1,0,1,1,1,1,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,8.0,2.0,3.0,0.0,-0.40763884646252113,0.006695492691256291,0.0077341236214167
61585,0,1,0,0,0,0,4.0,3.0,2.0,0.0,4.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,-0.18524074199354143,-0.11091421545396787,0.20263014114863218
49773,0,1,0,1,0,0,0.0,8.0,2.0,3.0,2.0,2.0,3.0,5.0,2.0,12.0,1.0,0.0,-0.16829703999009138,-0.11091421545396787,-0.7718499464874452
3464,0,1,0,1,0,0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,4.0,5.0,6.0,0.0,3.0,-0.25143508839365,-0.11091421545396787,-0.479505920196622
28397,1,1,0,1,0,0,2.0,8.0,1.0,0.0,2.0,3.0,2.0,0.0,4.0,12.0,3.0,0.0,-0.27035576924281274,-0.11091421545396787,0.49497416743945544
56389,0,1,0,0,0,0,3.0,3.0,2.0,0.0,4.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,-0.028504289057409767,-0.11091421545396787,0.20263014114863218
18112,1,1,1,1,1,1,4.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,7.0,1.0,0.0,0.25722843147164837,0.06550034676386837,-0.5769539289602298
49702,1,0,1,1,1,1,1.0,3.0,2.0,2.0,4.0,1.0,2.0,0.0,9.0,7.0,1.0,2.0,7.5227057939570905,-0.11091421545396787,0.0077341236214167
61566,0,1,0,0,0,0,1.0,7.0,2.0,1.0,4.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,-0.431702235654259,0.18311005490909255,-0.08971388514219104
57095,0,0,0,0,0,0,2.0,9.0,2.0,0.0,1.0,2.0,0.0,1.0,4.0,7.0,0.0,0.0,0.04476568706076208,-1.8750598376323304,-0.7718499464874452
27116,1,1,0,1,0,0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,-0.128708599336134,1.0651828659982738,-0.1871618939057988
